performance_id,shipment_id,actual_delivery_time_hr,delay_flag,delay_reason,cost_per_shipment_usd,on_time_delivery,customer_satisfaction_score
17671,17671,77.27,0,Operational Delay,745.62,1,2
17672,17672,93.56,1,Documentation Issue,1814.0,0,4
17673,17673,136.36,0,Mechanical Issue,170.71,1,3
17674,17674,66.38,1,None,267.52,0,5
17675,17675,11.83,0,None,1993.82,0,5
17676,17676,123.37,0,Weather,865.67,1,4
17677,17677,31.26,1,Customs,1485.7,1,1
17678,17678,119.25,0,Traffic,446.22,1,3
17679,17679,11.62,0,Documentation Issue,450.34,0,5
17680,17680,65.79,0,Operational Delay,743.11,0,5
17681,17681,103.2,0,None,1244.12,0,5
17682,17682,71.57,1,Traffic,1865.8,1,5
17683,17683,27.62,1,Documentation Issue,230.6,1,5
17684,17684,31.01,1,Weather,1705.12,1,3
17685,17685,29.55,1,Traffic,234.78,0,4
17686,17686,87.62,1,None,1348.28,0,4
17687,17687,119.3,0,Weather,1728.84,0,1
17688,17688,35.58,0,Traffic,809.92,1,1
17689,17689,136.07,1,None,989.33,1,4
17690,17690,21.23,0,None,418.15,1,1
17691,17691,104.58,0,Mechanical Issue,1125.47,1,5
17692,17692,54.67,1,Operational Delay,1147.63,1,5
17693,17693,91.37,0,None,507.82,1,5
17694,17694,129.09,0,Operational Delay,989.83,0,3
17695,17695,8.62,1,Documentation Issue,324.5,1,5
17696,17696,102.39,1,Traffic,1201.17,1,5
17697,17697,114.56,1,Traffic,620.52,0,2
17698,17698,104.91,0,None,1267.53,1,1
17699,17699,66.22,1,None,850.07,0,5
17700,17700,106.87,1,Documentation Issue,193.36,1,2
17701,17701,123.84,0,Operational Delay,933.74,0,4
17702,17702,114.43,1,Weather,984.73,0,3
17703,17703,101.72,0,Weather,417.1,0,4
17704,17704,126.52,1,Mechanical Issue,1870.54,0,1
17705,17705,16.77,1,None,1337.98,1,2
17706,17706,43.74,0,Documentation Issue,481.42,0,1
17707,17707,21.03,1,Customs,663.94,1,4
17708,17708,134.13,1,Operational Delay,913.07,1,3
17709,17709,42.08,0,Operational Delay,1510.75,0,5
17710,17710,42.6,1,Weather,1389.12,0,4
17711,17711,58.19,0,Documentation Issue,401.76,1,3
17712,17712,122.55,1,Mechanical Issue,314.76,1,1
17713,17713,56.66,1,Weather,1134.56,0,4
17714,17714,120.6,0,Traffic,1345.91,0,2
17715,17715,98.05,0,Traffic,1984.65,1,2
17716,17716,92.64,1,Weather,663.12,0,5
17717,17717,115.57,1,None,998.62,1,4
17718,17718,71.83,0,Documentation Issue,1728.8,1,3
17719,17719,135.91,1,Documentation Issue,1231.75,1,1
17720,17720,112.04,1,Documentation Issue,204.63,1,3
17721,17721,46.49,0,Traffic,1406.56,1,1
17722,17722,30.76,0,Customs,1237.68,1,5
17723,17723,31.08,0,Documentation Issue,877.78,1,1
17724,17724,139.8,1,None,271.51,0,1
17725,17725,117.97,0,Documentation Issue,1634.11,0,2
17726,17726,27.31,1,Traffic,1631.48,1,3
17727,17727,15.43,1,Operational Delay,489.32,1,2
17728,17728,100.01,1,Mechanical Issue,1144.67,0,4
17729,17729,47.83,1,Operational Delay,952.69,0,3
17730,17730,29.2,1,Weather,110.2,1,5
17731,17731,130.24,0,Mechanical Issue,41.39,1,4
17732,17732,27.21,0,Operational Delay,1313.45,1,2
17733,17733,42.73,0,Documentation Issue,1940.37,0,5
17734,17734,50.65,1,None,380.29,1,1
17735,17735,36.67,0,Operational Delay,1681.49,1,4
17736,17736,135.93,1,Weather,1026.91,0,4
17737,17737,54.18,1,Weather,1393.0,1,4
17738,17738,62.72,0,Traffic,1660.33,0,4
17739,17739,134.8,1,Operational Delay,1815.63,1,3
17740,17740,53.24,0,Documentation Issue,82.2,0,5
17741,17741,39.06,0,Documentation Issue,1585.13,0,1
17742,17742,37.91,1,Weather,1984.5,0,2
17743,17743,53.82,0,Mechanical Issue,1042.82,0,3
17744,17744,63.98,0,Traffic,458.25,1,1
17745,17745,9.63,0,Traffic,1798.56,1,4
17746,17746,97.07,1,Traffic,1433.47,1,3
17747,17747,53.79,0,Documentation Issue,864.2,0,3
17748,17748,83.54,1,Customs,964.93,0,1
17749,17749,84.77,1,Operational Delay,1909.32,0,1
17750,17750,120.66,1,Weather,1553.33,0,5
17751,17751,61.74,0,Customs,1826.0,0,3
17752,17752,68.02,0,Traffic,238.35,1,2
17753,17753,115.93,0,Traffic,1702.77,0,5
17754,17754,127.07,1,Traffic,1500.93,1,4
17755,17755,69.42,0,Operational Delay,1228.07,0,4
17756,17756,133.13,0,None,971.51,1,4
17757,17757,49.05,0,Documentation Issue,301.5,1,1
17758,17758,82.2,1,Customs,737.36,1,1
17759,17759,93.07,0,Mechanical Issue,1365.26,1,1
17760,17760,28.62,1,Weather,1059.69,0,2
17761,17761,76.12,0,Customs,595.8,1,4
17762,17762,50.93,0,Traffic,1804.9,1,3
17763,17763,99.33,0,Weather,948.39,0,1
17764,17764,125.46,0,Weather,433.2,0,3
17765,17765,113.82,1,Mechanical Issue,1448.92,0,3
17766,17766,105.76,1,Operational Delay,503.26,1,4
17767,17767,114.75,1,None,93.68,0,5
17768,17768,104.12,1,Mechanical Issue,824.4,1,1
17769,17769,103.43,0,Mechanical Issue,891.12,1,4
17770,17770,57.85,1,Mechanical Issue,240.88,0,1
17771,17771,91.98,1,None,915.62,0,3
17772,17772,96.53,0,Traffic,497.88,0,4
17773,17773,64.59,0,None,555.35,0,4
17774,17774,95.06,1,Mechanical Issue,430.23,1,3
17775,17775,43.06,0,Weather,1905.52,0,3
17776,17776,62.71,0,None,1576.59,0,2
17777,17777,92.1,1,Traffic,142.87,1,3
17778,17778,130.82,0,Operational Delay,1208.71,0,4
17779,17779,91.76,0,Customs,1039.39,0,2
17780,17780,26.09,1,Traffic,739.51,1,1
17781,17781,17.56,1,None,1540.71,1,5
17782,17782,31.78,1,Documentation Issue,1271.86,0,3
17783,17783,80.21,0,Traffic,665.78,1,5
17784,17784,10.29,0,Weather,83.07,0,1
17785,17785,51.35,0,Weather,1038.08,1,1
17786,17786,72.07,0,None,1763.06,0,2
17787,17787,123.77,0,Documentation Issue,167.56,1,5
17788,17788,26.78,0,Mechanical Issue,1597.7,0,1
17789,17789,114.29,0,Documentation Issue,1312.4,0,2
17790,17790,92.43,0,Weather,757.67,1,3
17791,17791,116.64,0,Traffic,1433.26,0,4
17792,17792,68.59,1,Traffic,1950.08,1,2
17793,17793,28.42,0,Customs,936.62,1,1
17794,17794,7.64,1,Mechanical Issue,1910.59,0,1
17795,17795,67.21,0,Documentation Issue,602.17,1,5
17796,17796,115.6,1,None,1185.22,0,4
17797,17797,28.64,0,Weather,1571.31,0,4
17798,17798,55.37,1,Traffic,1511.74,1,4
17799,17799,130.43,0,Operational Delay,1790.21,0,3
17800,17800,122.88,1,Traffic,1074.79,1,5
17801,17801,73.64,1,None,1123.36,0,5
17802,17802,67.84,0,Operational Delay,1102.79,0,2
17803,17803,101.21,1,Traffic,1109.32,1,5
17804,17804,52.21,0,Mechanical Issue,1770.54,0,1
17805,17805,134.81,0,Documentation Issue,1163.05,1,4
17806,17806,6.46,0,Weather,1439.8,0,4
17807,17807,107.91,0,Customs,200.54,0,2
17808,17808,102.21,0,Operational Delay,1813.69,0,1
17809,17809,75.37,0,Mechanical Issue,1348.16,1,1
17810,17810,56.83,1,Traffic,1077.21,0,1
17811,17811,44.95,0,Documentation Issue,934.1,1,4
17812,17812,131.05,1,Mechanical Issue,275.63,1,1
17813,17813,127.3,1,None,470.19,1,2
17814,17814,39.52,0,Weather,995.38,0,3
17815,17815,114.5,1,Traffic,144.46,0,2
17816,17816,11.14,1,Traffic,1339.57,1,2
17817,17817,102.95,1,Weather,1845.89,0,3
17818,17818,57.08,1,Customs,529.08,1,3
17819,17819,112.87,1,Traffic,1243.85,1,5
17820,17820,136.87,1,None,1668.6,0,3
17821,17821,100.57,0,Operational Delay,643.53,0,1
17822,17822,42.44,1,Traffic,452.49,1,2
17823,17823,87.54,0,Mechanical Issue,1887.58,1,4
17824,17824,82.23,0,Customs,1309.83,0,1
17825,17825,123.87,0,Customs,1900.07,1,3
17826,17826,17.03,0,None,296.19,0,1
17827,17827,8.84,1,Weather,401.32,1,3
17828,17828,67.79,0,Traffic,980.37,0,1
17829,17829,41.86,0,Customs,1336.6,0,2
17830,17830,35.96,1,Weather,353.48,1,1
17831,17831,27.53,1,Mechanical Issue,1418.95,1,1
17832,17832,30.73,1,Traffic,140.38,0,4
17833,17833,138.93,0,Operational Delay,354.1,1,3
17834,17834,46.76,1,Weather,1502.23,0,3
17835,17835,68.4,0,Traffic,1171.89,0,5
17836,17836,42.21,1,Mechanical Issue,661.36,1,1
17837,17837,73.95,1,None,620.44,0,5
17838,17838,23.81,0,Customs,713.8,0,2
17839,17839,97.43,1,Customs,1976.88,1,3
17840,17840,78.41,1,Operational Delay,1268.77,0,3
17841,17841,11.79,1,Customs,351.56,0,3
17842,17842,135.44,1,Customs,920.03,0,2
17843,17843,68.38,1,None,546.08,0,2
17844,17844,17.79,1,None,1146.31,1,1
17845,17845,49.36,1,Customs,1315.74,1,5
17846,17846,82.73,1,Operational Delay,70.57,0,1
17847,17847,105.57,1,Weather,1682.18,0,4
17848,17848,44.74,0,Documentation Issue,684.69,0,4
17849,17849,138.99,1,Documentation Issue,1634.28,1,2
17850,17850,128.46,0,Operational Delay,196.37,0,3
17851,17851,35.41,0,None,1303.92,0,3
17852,17852,92.75,1,Customs,903.01,1,3
17853,17853,130.47,0,Operational Delay,784.06,0,1
17854,17854,94.09,0,Mechanical Issue,1202.18,0,3
17855,17855,91.87,1,None,151.55,0,3
17856,17856,113.87,1,Operational Delay,1123.15,0,5
17857,17857,58.64,0,None,1624.82,1,5
17858,17858,5.27,1,Operational Delay,446.25,1,4
17859,17859,18.74,1,Traffic,1169.87,1,5
17860,17860,130.85,0,Operational Delay,1371.58,1,5
17861,17861,49.22,0,None,1297.39,1,5
17862,17862,76.67,0,Weather,802.9,0,2
17863,17863,83.91,0,Customs,1887.7,0,1
17864,17864,47.5,0,Documentation Issue,1849.07,0,3
17865,17865,85.76,0,Customs,1360.47,0,4
17866,17866,68.35,1,Customs,1102.51,0,5
17867,17867,99.69,0,None,1648.28,1,5
17868,17868,96.42,0,Weather,1188.14,0,5
17869,17869,88.45,0,Traffic,1263.88,0,1
17870,17870,29.39,0,Documentation Issue,155.18,1,1
17871,17871,24.33,1,None,1471.2,0,4
17872,17872,92.92,1,Traffic,1617.92,0,2
17873,17873,117.58,0,None,439.14,1,1
17874,17874,70.61,1,None,1800.01,1,3
17875,17875,64.48,1,Documentation Issue,1760.02,0,5
17876,17876,50.24,0,Mechanical Issue,835.11,0,1
17877,17877,65.61,1,Mechanical Issue,1927.15,0,5
17878,17878,59.5,1,None,660.81,1,5
17879,17879,9.1,1,Operational Delay,1692.04,0,5
17880,17880,95.39,1,None,763.42,1,4
17881,17881,127.88,1,Weather,1368.8,1,4
17882,17882,45.43,1,Weather,584.09,0,5
17883,17883,128.98,0,Weather,672.92,1,5
17884,17884,137.37,1,Mechanical Issue,806.95,0,1
17885,17885,10.59,1,Operational Delay,577.15,1,3
17886,17886,130.82,0,Operational Delay,1869.27,0,1
17887,17887,112.21,1,None,119.38,1,2
17888,17888,89.29,0,Mechanical Issue,438.51,1,3
17889,17889,32.91,0,Documentation Issue,1802.49,0,5
17890,17890,128.61,1,Weather,1566.26,1,2
17891,17891,35.84,0,Weather,1421.14,0,2
17892,17892,61.83,0,Mechanical Issue,1956.96,1,1
17893,17893,20.27,1,Mechanical Issue,635.6,1,4
17894,17894,114.87,1,Traffic,1656.48,1,4
17895,17895,21.89,0,Mechanical Issue,570.58,0,2
17896,17896,65.74,0,Customs,1612.02,0,4
17897,17897,133.26,0,None,574.77,1,5
17898,17898,118.19,0,Documentation Issue,270.9,0,4
17899,17899,7.26,1,Traffic,119.94,1,4
17900,17900,8.72,1,Weather,1715.67,1,4
17901,17901,25.36,0,Mechanical Issue,385.53,0,1
17902,17902,48.87,0,Mechanical Issue,116.85,0,2
17903,17903,104.14,0,Traffic,1160.08,1,4
17904,17904,12.7,1,Traffic,141.61,1,4
17905,17905,112.28,1,Weather,748.08,0,2
17906,17906,139.68,0,Documentation Issue,233.34,1,3
17907,17907,115.2,1,None,963.41,1,5
17908,17908,21.72,1,Traffic,1105.59,0,2
17909,17909,132.19,1,Customs,1086.71,1,5
17910,17910,35.92,1,Weather,1583.44,1,4
17911,17911,21.13,1,Operational Delay,195.01,0,2
17912,17912,101.46,1,Traffic,715.79,1,1
17913,17913,134.51,1,Traffic,1523.26,0,1
17914,17914,121.12,0,Operational Delay,1703.39,1,1
17915,17915,5.4,0,Documentation Issue,773.62,0,3
17916,17916,79.42,1,Weather,278.32,0,3
17917,17917,109.5,1,Documentation Issue,66.55,1,3
17918,17918,111.61,0,None,1668.46,0,1
17919,17919,15.08,0,Customs,995.94,0,2
17920,17920,77.58,0,Mechanical Issue,1778.02,0,5
17921,17921,86.06,0,Documentation Issue,524.83,1,1
17922,17922,92.69,1,Traffic,1321.9,1,3
17923,17923,40.81,0,Mechanical Issue,1549.82,0,3
17924,17924,127.76,0,Operational Delay,1662.18,1,3
17925,17925,20.62,1,Documentation Issue,772.1,1,1
17926,17926,100.6,1,Customs,52.66,1,3
17927,17927,5.36,0,Customs,814.67,0,4
17928,17928,25.45,0,Mechanical Issue,1995.33,1,4
17929,17929,74.85,0,Customs,1475.79,1,1
17930,17930,92.59,1,Operational Delay,738.81,0,5
17931,17931,113.52,1,Operational Delay,984.3,0,5
17932,17932,50.07,0,None,1606.65,1,2
17933,17933,90.87,0,Weather,1182.11,1,3
17934,17934,127.25,1,Customs,267.22,0,5
17935,17935,29.35,0,Operational Delay,181.63,0,4
17936,17936,80.03,1,Traffic,1437.57,1,2
17937,17937,15.36,1,None,330.6,1,4
17938,17938,60.09,1,Operational Delay,1533.28,1,3
17939,17939,101.8,0,Mechanical Issue,249.36,0,2
17940,17940,38.92,0,Documentation Issue,236.31,0,5
17941,17941,139.81,0,Traffic,1870.85,0,1
17942,17942,21.15,0,Weather,473.97,1,3
17943,17943,94.06,0,Operational Delay,1792.7,0,3
17944,17944,96.91,0,Customs,206.66,0,3
17945,17945,61.33,0,Mechanical Issue,590.34,1,5
17946,17946,95.98,1,Documentation Issue,195.81,0,3
17947,17947,32.6,0,Traffic,1038.37,1,5
17948,17948,66.28,1,Customs,1464.39,0,2
17949,17949,95.33,1,Weather,1874.28,0,5
17950,17950,63.16,1,Operational Delay,993.23,0,3
17951,17951,49.31,1,Operational Delay,174.8,1,4
17952,17952,98.24,1,Customs,1143.42,1,1
17953,17953,48.6,0,Operational Delay,1726.58,0,3
17954,17954,48.9,1,Traffic,1814.38,0,4
17955,17955,101.05,1,None,1504.98,0,3
17956,17956,41.99,0,Documentation Issue,1137.75,0,2
17957,17957,87.69,0,Customs,1404.17,1,4
17958,17958,139.09,0,None,300.82,1,3
17959,17959,104.42,1,Documentation Issue,1681.64,1,2
17960,17960,65.97,1,Weather,1057.25,0,5
17961,17961,127.76,1,None,195.63,1,4
17962,17962,58.54,0,Traffic,584.29,0,3
17963,17963,107.6,0,Operational Delay,1704.76,1,4
17964,17964,107.9,1,Traffic,677.58,1,1
17965,17965,109.89,0,None,67.4,1,4
17966,17966,80.86,0,Weather,1122.89,0,2
17967,17967,95.43,1,Weather,1367.29,1,2
17968,17968,133.48,0,Mechanical Issue,306.98,0,2
17969,17969,12.07,1,None,1108.84,0,5
17970,17970,92.04,1,Documentation Issue,506.36,0,3
17971,17971,16.83,1,Mechanical Issue,256.86,0,5
17972,17972,110.17,0,Weather,736.36,1,2
17973,17973,111.22,0,Operational Delay,1014.52,1,5
17974,17974,40.58,0,Documentation Issue,1992.99,0,3
17975,17975,48.8,1,Documentation Issue,211.7,1,4
17976,17976,14.87,1,Traffic,696.64,0,4
17977,17977,120.05,0,Mechanical Issue,391.47,0,3
17978,17978,82.54,1,None,566.55,0,5
17979,17979,71.44,1,None,1090.93,0,3
17980,17980,62.41,0,Documentation Issue,1390.8,1,2
17981,17981,74.04,1,Operational Delay,1465.11,1,2
17982,17982,64.3,1,Customs,820.71,1,2
17983,17983,12.52,1,Operational Delay,501.13,1,1
17984,17984,51.63,1,Documentation Issue,1810.68,1,5
17985,17985,47.39,0,Documentation Issue,340.09,1,3
17986,17986,113.35,0,Customs,92.31,1,4
17987,17987,20.54,0,Documentation Issue,1201.77,0,1
17988,17988,68.53,1,Documentation Issue,1919.3,1,3
17989,17989,25.69,0,Customs,493.32,1,2
17990,17990,109.26,0,Mechanical Issue,478.1,1,3
17991,17991,7.73,1,Weather,586.56,0,2
17992,17992,11.71,0,Customs,1069.65,0,2
17993,17993,63.46,0,Operational Delay,1030.73,1,3
17994,17994,49.9,0,Traffic,1229.47,1,3
17995,17995,117.12,1,Documentation Issue,956.68,1,1
17996,17996,82.26,0,Customs,1715.29,1,5
17997,17997,82.87,1,None,836.78,1,5
17998,17998,50.42,0,Customs,1954.42,0,5
17999,17999,109.76,0,None,93.43,0,2
18000,18000,17.38,1,Customs,1472.74,1,1
18001,18001,112.69,0,Customs,182.4,1,2
18002,18002,14.08,0,Operational Delay,457.6,0,5
18003,18003,129.43,0,Traffic,1041.17,1,5
18004,18004,10.51,1,Traffic,1839.22,1,4
18005,18005,87.71,1,Weather,1276.28,0,5
18006,18006,14.01,1,None,1422.85,1,4
18007,18007,68.31,1,Weather,815.59,0,3
18008,18008,109.61,0,Weather,1319.95,0,4
18009,18009,84.55,0,None,144.07,1,3
18010,18010,76.84,1,Operational Delay,519.42,0,2
18011,18011,100.86,1,Documentation Issue,60.08,1,5
18012,18012,135.84,1,Traffic,1457.95,1,2
18013,18013,104.06,0,Customs,281.86,1,5
18014,18014,76.67,0,None,83.95,0,1
18015,18015,11.98,0,Operational Delay,1576.26,1,3
18016,18016,12.95,0,None,1219.66,0,4
18017,18017,93.21,0,Operational Delay,1536.11,1,1
18018,18018,129.05,1,Weather,1051.69,1,3
18019,18019,82.06,1,Mechanical Issue,1300.86,0,2
18020,18020,47.97,0,Customs,90.48,1,3
18021,18021,137.6,0,Traffic,944.8,1,5
18022,18022,66.89,0,Mechanical Issue,220.99,1,2
18023,18023,139.53,0,None,1805.46,0,4
18024,18024,112.97,1,Operational Delay,758.06,1,4
18025,18025,59.23,1,Traffic,156.71,0,4
18026,18026,18.62,0,Traffic,1039.64,0,5
18027,18027,66.46,1,Documentation Issue,849.29,0,4
18028,18028,56.4,1,Traffic,1129.76,1,3
18029,18029,35.04,0,Operational Delay,1549.56,0,3
18030,18030,82.08,1,Mechanical Issue,1469.1,1,5
18031,18031,73.38,1,Operational Delay,1107.36,0,1
18032,18032,112.75,1,Customs,774.53,1,5
18033,18033,63.51,1,Traffic,1196.15,0,5
18034,18034,82.96,0,None,1861.06,0,3
18035,18035,47.45,1,Operational Delay,1403.25,1,4
18036,18036,67.78,1,Operational Delay,1090.99,1,5
18037,18037,26.8,0,Documentation Issue,1775.03,0,1
18038,18038,42.1,0,Traffic,1073.14,1,4
18039,18039,139.94,1,Customs,1295.47,1,4
18040,18040,98.53,0,Weather,1544.21,1,4
18041,18041,73.72,0,Documentation Issue,628.6,0,2
18042,18042,128.08,0,Documentation Issue,1364.48,1,4
18043,18043,47.89,0,None,1505.42,1,5
18044,18044,135.77,0,Customs,1372.9,0,3
18045,18045,6.95,1,Customs,664.47,1,4
18046,18046,36.42,0,Operational Delay,1000.58,0,4
18047,18047,27.74,0,Operational Delay,312.01,0,2
18048,18048,7.88,0,Mechanical Issue,1820.81,0,4
18049,18049,122.13,0,None,1777.32,0,4
18050,18050,110.28,0,Operational Delay,1230.93,1,4
18051,18051,25.93,0,None,107.52,0,2
18052,18052,128.59,0,Mechanical Issue,1944.0,0,4
18053,18053,62.34,0,Operational Delay,1153.63,0,1
18054,18054,114.13,1,Weather,1865.19,0,4
18055,18055,107.8,1,Operational Delay,1653.92,0,5
18056,18056,98.43,0,Mechanical Issue,185.29,1,2
18057,18057,124.2,1,None,360.61,1,1
18058,18058,42.07,1,Operational Delay,1211.29,0,1
18059,18059,31.8,1,Documentation Issue,814.8,0,5
18060,18060,6.72,1,Traffic,1669.46,0,2
18061,18061,47.62,0,Weather,1317.74,1,4
18062,18062,91.05,1,Weather,288.53,1,2
18063,18063,139.32,1,Documentation Issue,126.83,0,1
18064,18064,27.97,0,Mechanical Issue,1539.85,1,5
18065,18065,54.67,0,None,401.25,1,5
18066,18066,20.69,1,Customs,1712.68,0,4
18067,18067,10.02,1,None,730.68,1,3
18068,18068,20.27,0,Documentation Issue,1214.51,1,4
18069,18069,27.55,1,Mechanical Issue,1839.03,0,5
18070,18070,42.52,1,Weather,1401.2,0,1
18071,18071,17.66,1,Documentation Issue,544.57,1,1
18072,18072,47.06,0,Weather,652.81,1,5
18073,18073,68.72,1,Operational Delay,1309.78,0,5
18074,18074,97.98,0,Operational Delay,1863.32,0,1
18075,18075,84.67,1,Customs,588.66,0,4
18076,18076,9.6,1,Customs,1814.89,1,3
18077,18077,105.86,1,Documentation Issue,1616.44,0,5
18078,18078,16.39,1,Documentation Issue,122.5,1,4
18079,18079,100.75,0,Traffic,758.07,0,4
18080,18080,25.9,0,Documentation Issue,1083.74,1,2
18081,18081,116.58,1,Traffic,1165.11,1,1
18082,18082,36.75,0,Operational Delay,1197.81,0,2
18083,18083,100.12,0,Documentation Issue,713.49,1,2
18084,18084,115.89,0,Documentation Issue,748.67,1,3
18085,18085,101.2,0,Weather,236.67,0,5
18086,18086,41.13,0,Traffic,811.88,1,2
18087,18087,8.35,0,Operational Delay,1375.13,0,3
18088,18088,103.82,1,Mechanical Issue,1085.38,1,1
18089,18089,101.52,0,Weather,1594.62,1,4
18090,18090,116.85,0,Mechanical Issue,316.53,1,3
18091,18091,82.38,0,Traffic,979.37,1,3
18092,18092,133.98,1,Documentation Issue,1785.7,0,3
18093,18093,37.28,1,Traffic,690.54,0,4
18094,18094,54.14,1,Weather,755.87,1,5
18095,18095,7.42,1,Weather,1144.68,0,3
18096,18096,65.72,0,None,825.81,0,2
18097,18097,48.74,1,Weather,1802.53,1,5
18098,18098,26.56,0,Customs,1567.64,1,4
18099,18099,29.02,0,Mechanical Issue,663.04,1,1
18100,18100,13.26,1,Operational Delay,1168.69,1,5
18101,18101,6.38,1,None,158.5,0,5
18102,18102,132.86,1,Weather,797.71,1,1
18103,18103,54.72,1,Customs,1866.09,1,3
18104,18104,21.09,0,Customs,672.04,1,2
18105,18105,130.2,1,Customs,1769.95,0,4
18106,18106,37.49,1,None,1682.33,0,4
18107,18107,77.02,0,None,198.93,0,5
18108,18108,77.23,0,Customs,1389.91,0,2
18109,18109,87.46,0,Documentation Issue,1253.12,0,4
18110,18110,63.44,1,Traffic,425.19,1,1
18111,18111,105.31,0,Documentation Issue,823.8,1,2
18112,18112,83.09,0,Documentation Issue,1981.99,0,4
18113,18113,99.17,0,Customs,1766.93,0,3
18114,18114,94.92,1,Traffic,1052.77,1,3
18115,18115,69.29,0,Mechanical Issue,1922.31,0,2
18116,18116,37.98,0,Traffic,1416.25,0,5
18117,18117,84.41,0,Traffic,1863.31,0,2
18118,18118,66.7,1,None,1288.18,1,4
18119,18119,124.11,1,Documentation Issue,1910.94,1,2
18120,18120,121.37,1,Weather,1960.3,1,1
18121,18121,18.16,0,Operational Delay,291.91,0,3
18122,18122,30.52,0,None,381.55,0,1
18123,18123,73.58,1,Mechanical Issue,1739.75,0,3
18124,18124,61.44,0,None,1743.0,0,2
18125,18125,107.44,1,Documentation Issue,691.3,0,1
18126,18126,66.93,1,Customs,1588.55,1,1
18127,18127,113.52,1,Weather,1395.49,0,4
18128,18128,93.29,1,Documentation Issue,1371.63,1,2
18129,18129,86.8,0,Customs,1978.17,0,5
18130,18130,56.36,1,Customs,130.4,1,2
18131,18131,130.39,0,Mechanical Issue,932.13,1,1
18132,18132,124.14,0,None,935.38,0,1
18133,18133,88.88,0,Traffic,110.13,1,1
18134,18134,18.52,0,Traffic,1725.04,0,5
18135,18135,14.36,1,Documentation Issue,803.05,0,3
18136,18136,97.76,1,Documentation Issue,865.35,1,2
18137,18137,127.53,0,Weather,266.53,1,3
18138,18138,73.86,1,Customs,1080.85,1,4
18139,18139,119.15,0,Weather,442.07,1,4
18140,18140,120.33,1,Weather,76.64,1,3
18141,18141,92.11,1,Traffic,990.2,1,2
18142,18142,58.1,1,Traffic,193.98,0,2
18143,18143,89.97,0,None,955.3,0,1
18144,18144,77.29,0,Mechanical Issue,217.84,0,4
18145,18145,96.31,1,Weather,318.75,0,3
18146,18146,20.8,1,Customs,82.02,0,4
18147,18147,98.17,0,Weather,1306.04,1,5
18148,18148,117.69,1,Weather,153.99,1,3
18149,18149,21.15,1,Weather,1807.4,0,4
18150,18150,115.2,0,Operational Delay,708.16,0,3
18151,18151,83.7,0,None,658.36,0,5
18152,18152,53.21,0,Traffic,1236.75,0,2
18153,18153,82.71,1,Operational Delay,763.97,0,1
18154,18154,61.69,1,Mechanical Issue,1538.87,0,1
18155,18155,119.76,1,Operational Delay,838.08,1,2
18156,18156,139.44,0,Customs,466.16,1,3
18157,18157,127.18,0,Operational Delay,1761.86,1,1
18158,18158,29.29,0,None,554.42,0,1
18159,18159,6.84,1,Operational Delay,564.99,0,1
18160,18160,25.52,0,Weather,415.4,0,1
18161,18161,91.6,0,Weather,1098.49,0,3
18162,18162,6.72,1,Traffic,1274.9,0,3
18163,18163,115.69,1,None,1755.15,1,5
18164,18164,33.82,0,Traffic,1727.93,0,1
18165,18165,119.64,0,Traffic,38.73,0,4
18166,18166,103.87,1,Weather,1408.28,0,2
18167,18167,11.25,0,Weather,331.49,1,5
18168,18168,124.12,0,Weather,355.07,0,5
18169,18169,92.59,0,Mechanical Issue,354.14,1,3
18170,18170,44.56,0,Documentation Issue,428.12,1,4
18171,18171,82.14,0,Customs,614.11,1,3
18172,18172,70.03,1,Traffic,1451.59,0,2
18173,18173,132.28,1,Customs,381.92,1,1
18174,18174,45.34,0,Traffic,1997.93,1,3
18175,18175,83.55,1,Weather,44.28,0,2
18176,18176,63.52,0,None,216.61,0,3
18177,18177,29.5,0,Traffic,808.14,1,1
18178,18178,87.1,0,Mechanical Issue,77.57,1,3
18179,18179,37.01,1,Mechanical Issue,1066.37,0,5
18180,18180,68.29,1,Operational Delay,1306.34,0,4
18181,18181,39.71,1,None,1209.36,1,2
18182,18182,30.5,0,Mechanical Issue,1847.28,0,2
18183,18183,108.32,0,Documentation Issue,1000.4,1,5
18184,18184,84.29,0,Mechanical Issue,1942.61,0,4
18185,18185,79.14,0,Customs,406.46,1,3
18186,18186,98.72,1,Traffic,981.2,0,5
18187,18187,98.98,1,Mechanical Issue,1506.3,1,2
18188,18188,104.05,1,Operational Delay,462.57,0,3
18189,18189,89.62,0,None,1653.46,0,1
18190,18190,16.14,1,Mechanical Issue,1566.66,0,4
18191,18191,94.28,0,Customs,516.91,1,5
18192,18192,31.95,1,None,364.97,1,5
18193,18193,90.1,1,Weather,1713.27,0,2
18194,18194,81.47,0,Customs,696.64,0,5
18195,18195,70.39,0,Documentation Issue,1363.91,0,4
18196,18196,22.03,0,Weather,179.34,1,5
18197,18197,100.43,0,Weather,1477.33,0,4
18198,18198,134.45,1,Traffic,1664.63,0,1
18199,18199,68.51,1,Weather,1623.13,1,3
18200,18200,96.47,1,Customs,331.08,0,4
18201,18201,13.23,1,Operational Delay,1306.33,0,4
18202,18202,54.53,1,Operational Delay,1234.53,0,1
18203,18203,29.69,1,Weather,1753.99,1,1
18204,18204,10.62,0,Weather,502.93,1,5
18205,18205,61.59,0,Customs,1479.82,1,3
18206,18206,25.3,0,Weather,1507.83,1,4
18207,18207,119.27,0,None,1797.93,1,1
