shipment_id,order_id,warehouse_id,partner_id,route_id,shipment_status,dispatch_date,delivery_date
19818,19818,321,629,1232,Delivered,2024-11-02,2025-03-30
19819,19819,311,1315,4775,In Transit,2024-02-10,2024-04-08
19820,19820,399,106,1532,Delivered,2024-02-29,2024-10-02
19821,19821,224,1370,4266,Delivered,2025-01-02,2025-03-04
19822,19822,341,92,1607,Cancelled,2025-03-10,2025-05-27
19823,19823,401,10,2721,Delivered,2024-08-24,2024-04-27
19824,19824,319,1125,2905,Delivered,2024-08-05,2024-08-23
19825,19825,399,1675,4987,Delivered,2024-08-25,2024-02-28
19826,19826,142,850,1166,Delayed,2025-02-25,2024-02-02
19827,19827,302,1055,1184,In Transit,2025-02-06,2024-05-31
19828,19828,396,1374,3927,Cancelled,2024-04-22,2024-03-06
19829,19829,258,1265,4840,Delayed,2024-12-17,2025-01-19
19830,19830,83,1099,2160,In Transit,2024-07-18,2024-04-13
19831,19831,80,1296,667,In Transit,2024-12-22,2024-09-21
19832,19832,187,995,4277,Cancelled,2024-07-23,2024-03-14
19833,19833,290,176,822,Delayed,2024-11-05,2024-10-05
19834,19834,265,674,3468,In Transit,2024-10-05,2025-02-16
19835,19835,199,1464,4205,Delayed,2024-11-28,2025-03-01
19836,19836,42,955,283,Delayed,2024-09-24,2024-09-13
19837,19837,16,1827,3614,Cancelled,2024-10-29,2024-12-05
19838,19838,132,712,2208,Delivered,2025-02-11,2025-01-09
19839,19839,414,562,1693,Delayed,2025-04-06,2024-06-19
19840,19840,98,990,2391,Delayed,2024-10-31,2025-01-14
19841,19841,17,1688,2744,Delivered,2025-01-29,2024-01-23
19842,19842,222,662,116,Delivered,2024-05-13,2024-02-06
19843,19843,74,1135,4426,Cancelled,2025-04-10,2024-06-24
19844,19844,486,1906,4171,In Transit,2024-04-29,2024-02-07
19845,19845,470,1133,4875,Cancelled,2025-04-02,2024-06-29
19846,19846,95,1339,4335,Delayed,2024-11-04,2025-03-22
19847,19847,180,1442,2561,Cancelled,2024-09-17,2024-12-18
19848,19848,418,604,3926,In Transit,2024-04-11,2024-04-21
19849,19849,282,1184,1410,Delivered,2025-01-18,2025-06-02
19850,19850,370,1135,2658,Delivered,2024-05-19,2024-05-15
19851,19851,186,675,3818,Delayed,2024-02-14,2024-02-21
19852,19852,393,1430,4932,Delivered,2024-11-15,2024-09-26
19853,19853,416,18,1206,Delivered,2024-11-21,2025-01-08
19854,19854,381,1025,4058,Delayed,2025-01-09,2025-01-02
19855,19855,485,973,362,Delivered,2024-12-18,2024-09-20
19856,19856,342,419,521,Delayed,2024-10-11,2024-09-10
19857,19857,127,282,4878,Cancelled,2024-04-08,2024-12-30
19858,19858,171,210,4070,Delayed,2024-09-06,2025-03-03
19859,19859,321,474,2700,Delayed,2024-12-28,2024-08-12
19860,19860,362,1148,3937,Cancelled,2025-02-13,2024-02-15
19861,19861,353,1521,2539,Delayed,2024-11-02,2024-08-30
19862,19862,17,1991,178,Cancelled,2024-11-12,2024-07-04
19863,19863,199,414,4944,In Transit,2024-02-28,2025-04-16
19864,19864,493,1596,4616,Delayed,2025-02-11,2025-02-05
19865,19865,494,562,2262,Cancelled,2024-10-23,2024-10-29
19866,19866,102,764,2372,Delivered,2024-03-07,2025-01-27
19867,19867,470,306,3091,Cancelled,2024-03-21,2024-03-20
19868,19868,152,1700,3453,Cancelled,2024-08-13,2024-08-25
19869,19869,278,84,3208,In Transit,2024-01-15,2024-01-24
19870,19870,108,1148,4174,Cancelled,2024-08-09,2025-02-26
19871,19871,213,1191,1881,Cancelled,2024-01-23,2024-11-29
19872,19872,381,1606,3414,Delivered,2024-01-15,2025-05-14
19873,19873,188,293,2930,Cancelled,2025-01-09,2025-03-05
19874,19874,52,1413,512,Delivered,2025-05-05,2024-11-16
19875,19875,42,1599,221,Delivered,2024-04-17,2024-09-07
19876,19876,21,305,4744,Cancelled,2024-03-21,2024-02-24
19877,19877,397,1722,2057,In Transit,2024-03-10,2024-02-03
19878,19878,193,1969,1699,Delivered,2024-09-26,2024-11-03
19879,19879,454,1779,3645,Cancelled,2024-01-07,2024-12-31
19880,19880,87,132,3291,In Transit,2024-10-14,2024-03-18
19881,19881,106,399,2079,Delivered,2024-08-14,2025-03-29
19882,19882,244,531,3096,Delivered,2024-09-06,2024-12-05
19883,19883,323,1544,1546,Delivered,2024-02-05,2025-03-26
19884,19884,368,39,4566,In Transit,2024-07-15,2024-12-21
19885,19885,124,1890,436,Delivered,2024-06-23,2024-01-30
19886,19886,241,1848,4176,In Transit,2024-06-25,2024-08-06
19887,19887,97,1747,1632,Cancelled,2025-01-27,2024-08-28
19888,19888,153,1858,2041,Delivered,2025-05-01,2024-01-30
19889,19889,143,193,816,Delayed,2024-06-29,2024-03-02
19890,19890,212,690,1177,Delivered,2024-01-26,2025-03-20
19891,19891,432,436,2179,In Transit,2024-03-06,2024-01-13
19892,19892,199,938,1921,Delivered,2024-05-02,2024-04-13
19893,19893,452,1387,668,Cancelled,2024-12-30,2024-02-23
19894,19894,97,319,2073,Delayed,2024-12-01,2025-01-19
19895,19895,275,1578,1758,In Transit,2024-01-19,2024-09-23
19896,19896,287,1345,2712,In Transit,2024-12-29,2025-02-11
19897,19897,222,399,819,Cancelled,2024-11-18,2024-03-22
19898,19898,83,1967,2819,Cancelled,2024-12-02,2024-06-26
19899,19899,47,1093,2973,In Transit,2025-02-05,2025-02-28
19900,19900,111,1170,424,In Transit,2024-08-24,2024-02-21
19901,19901,374,1044,2969,Delayed,2025-02-15,2025-01-29
19902,19902,435,1713,861,Delivered,2025-02-08,2025-05-06
19903,19903,214,645,3648,Delayed,2024-10-27,2025-04-10
19904,19904,439,1229,3136,In Transit,2024-05-05,2024-07-29
19905,19905,24,792,3705,Delivered,2024-01-04,2024-02-22
19906,19906,455,588,2498,Delivered,2025-05-09,2024-12-11
19907,19907,116,159,534,Delayed,2024-01-24,2025-01-11
19908,19908,294,652,2331,Delayed,2025-04-08,2024-01-20
19909,19909,437,1636,1290,Delayed,2024-04-04,2025-02-02
19910,19910,488,1941,4385,Cancelled,2024-09-25,2024-07-18
19911,19911,41,1298,3624,Cancelled,2025-03-20,2024-05-21
19912,19912,112,1509,2675,Cancelled,2024-02-03,2024-03-31
19913,19913,214,1754,1611,Cancelled,2025-02-13,2024-03-18
19914,19914,124,993,3327,Delayed,2024-05-07,2024-07-09
19915,19915,367,739,975,Cancelled,2024-07-18,2025-01-05
19916,19916,256,1037,4459,Cancelled,2025-02-22,2024-08-07
19917,19917,439,1128,642,Delayed,2024-11-26,2025-05-19
19918,19918,249,1808,649,In Transit,2024-07-11,2024-09-20
19919,19919,366,1866,720,Cancelled,2024-07-11,2024-10-20
19920,19920,183,1304,4351,Delayed,2024-09-01,2024-02-28
19921,19921,325,108,243,In Transit,2025-04-17,2024-10-11
19922,19922,346,1102,941,Delayed,2024-09-30,2024-03-08
19923,19923,270,132,2526,Cancelled,2024-06-30,2024-09-03
19924,19924,380,1078,1777,Delivered,2025-02-13,2024-11-27
19925,19925,312,721,814,Delivered,2024-09-11,2024-07-09
19926,19926,8,1652,3675,Delivered,2024-09-14,2025-04-21
19927,19927,378,1546,599,Cancelled,2024-11-05,2024-06-27
19928,19928,153,1234,4241,In Transit,2024-10-28,2025-05-04
19929,19929,412,978,1133,Delivered,2024-06-02,2024-09-15
19930,19930,345,1610,3362,Delivered,2024-09-26,2025-02-25
19931,19931,488,1343,3898,Delayed,2024-02-25,2024-02-14
19932,19932,60,688,1272,In Transit,2024-08-05,2024-06-09
19933,19933,194,696,1859,Delivered,2024-06-04,2024-04-07
19934,19934,446,265,906,Delayed,2024-10-07,2025-01-18
19935,19935,138,933,4348,Cancelled,2024-12-06,2025-06-01
19936,19936,48,1316,3613,In Transit,2024-08-30,2025-01-29
19937,19937,74,139,1848,Cancelled,2024-12-23,2024-11-02
19938,19938,41,544,631,Delayed,2024-02-19,2024-08-06
19939,19939,312,1165,2846,Delayed,2024-01-24,2024-12-20
19940,19940,475,1425,2853,Cancelled,2025-02-27,2024-01-06
19941,19941,85,290,4374,Delayed,2025-04-22,2024-05-18
19942,19942,130,176,4441,Delivered,2025-01-24,2025-03-13
19943,19943,477,1772,2248,Delivered,2024-03-08,2024-01-31
19944,19944,111,1482,2775,Delayed,2024-01-16,2024-06-06
19945,19945,416,1959,4401,Cancelled,2024-12-18,2024-12-07
19946,19946,416,1600,1133,In Transit,2024-01-13,2025-05-25
19947,19947,107,1636,4762,Delivered,2024-04-26,2024-01-31
19948,19948,229,1057,2944,Delayed,2025-02-13,2025-04-08
19949,19949,301,74,1731,Cancelled,2024-02-16,2024-07-31
19950,19950,287,262,118,Cancelled,2024-11-18,2024-09-15
19951,19951,490,913,3135,Delivered,2024-08-23,2024-06-11
19952,19952,177,772,3404,Cancelled,2024-03-11,2024-08-12
19953,19953,129,43,3619,In Transit,2024-12-17,2025-05-13
19954,19954,485,1688,1735,In Transit,2024-10-27,2025-02-08
19955,19955,30,536,446,Delayed,2025-03-16,2024-09-21
19956,19956,295,1067,3787,Delayed,2024-11-20,2025-02-22
19957,19957,453,147,132,In Transit,2024-11-17,2024-11-10
19958,19958,262,908,1411,In Transit,2024-03-14,2024-06-23
19959,19959,404,637,4386,Cancelled,2024-02-19,2025-04-19
19960,19960,491,1276,347,Delivered,2024-04-13,2024-06-23
19961,19961,278,1302,4830,Cancelled,2024-03-07,2025-02-18
19962,19962,317,1967,2008,Delivered,2024-10-22,2024-10-22
19963,19963,83,1645,4504,Delivered,2025-02-27,2025-05-28
19964,19964,369,1927,4823,Cancelled,2025-01-11,2024-04-08
19965,19965,138,1049,2333,In Transit,2024-11-22,2024-11-20
19966,19966,472,107,760,In Transit,2024-01-11,2024-12-07
19967,19967,8,420,3953,Delayed,2024-04-12,2025-02-05
19968,19968,1,1293,3855,In Transit,2025-02-03,2025-01-08
19969,19969,191,1187,759,In Transit,2024-01-22,2024-08-10
19970,19970,389,398,2578,In Transit,2024-10-06,2024-06-19
19971,19971,471,1083,2265,Delayed,2025-04-03,2025-01-26
19972,19972,43,437,4944,In Transit,2024-04-20,2024-05-09
19973,19973,340,815,2405,Delivered,2025-02-09,2024-01-18
19974,19974,371,1247,1229,Delivered,2024-04-09,2024-03-16
19975,19975,56,1551,593,Delayed,2024-04-28,2024-02-21
19976,19976,309,943,1211,Delayed,2025-05-06,2024-11-16
19977,19977,96,1971,657,Cancelled,2024-03-15,2024-05-17
19978,19978,279,1310,3706,Delivered,2025-05-05,2024-10-30
19979,19979,495,334,1104,Delayed,2024-10-07,2025-02-15
19980,19980,119,1091,3306,In Transit,2024-11-06,2025-01-01
19981,19981,270,132,2989,Cancelled,2024-11-02,2024-01-24
19982,19982,336,578,4225,Delayed,2025-03-27,2024-03-30
19983,19983,269,1405,2649,Cancelled,2024-02-28,2025-01-11
19984,19984,457,1866,3626,Cancelled,2024-08-19,2024-07-29
19985,19985,51,462,3518,In Transit,2024-06-22,2024-01-31
19986,19986,93,1979,4676,Delayed,2024-08-12,2024-11-30
19987,19987,478,1262,4438,In Transit,2024-12-31,2024-09-19
19988,19988,483,1402,2691,In Transit,2024-10-22,2024-09-29
19989,19989,162,297,1944,Delayed,2024-09-03,2025-03-17
19990,19990,52,975,3395,Cancelled,2025-02-22,2024-10-19
19991,19991,130,713,2420,Delivered,2024-03-08,2024-03-14
19992,19992,377,1946,3613,Delivered,2024-07-26,2025-04-19
19993,19993,300,354,4756,In Transit,2024-12-14,2024-10-21
19994,19994,134,1997,4427,Cancelled,2024-08-30,2025-02-09
19995,19995,136,156,2085,Cancelled,2024-09-01,2024-12-28
19996,19996,68,164,2035,Cancelled,2025-01-14,2025-01-09
19997,19997,443,1037,2705,Delayed,2024-09-20,2024-04-27
19998,19998,119,907,111,Delayed,2024-05-27,2024-11-18
19999,19999,55,1558,2263,In Transit,2025-04-08,2024-01-09
20000,20000,155,947,2624,Delayed,2024-05-19,2024-04-11
20001,20001,343,1954,987,Delayed,2024-01-23,2024-03-05
20002,20002,244,938,3690,Delivered,2024-04-28,2024-04-24
20003,20003,427,1264,4152,Delivered,2024-09-30,2024-05-03
20004,20004,2,1509,1254,Delayed,2024-04-09,2024-01-04
20005,20005,493,830,1383,Cancelled,2024-02-18,2024-04-17
20006,20006,178,790,2320,Cancelled,2024-08-23,2025-01-02
20007,20007,389,1602,2214,Delivered,2025-04-18,2024-10-08
20008,20008,266,843,716,Delayed,2025-01-12,2024-05-21
20009,20009,251,968,4315,Cancelled,2024-09-29,2024-01-14
20010,20010,58,862,784,Delayed,2024-01-23,2025-04-10
20011,20011,89,1400,3571,Cancelled,2024-10-10,2024-01-08
20012,20012,115,233,1961,In Transit,2024-12-06,2024-10-17
20013,20013,283,314,1814,Cancelled,2025-04-03,2025-04-21
20014,20014,332,989,1055,Cancelled,2024-04-14,2024-02-01
20015,20015,22,1073,3659,Delivered,2024-12-12,2024-09-21
20016,20016,14,229,3526,Cancelled,2024-03-26,2024-06-15
20017,20017,247,780,4943,Delivered,2024-02-09,2025-03-31
20018,20018,168,1784,4852,Cancelled,2024-10-25,2025-04-25
20019,20019,61,1332,4437,Delayed,2024-04-10,2024-12-04
20020,20020,464,100,4255,Delivered,2025-03-10,2025-01-11
20021,20021,105,637,1758,Delayed,2024-11-25,2024-12-14
20022,20022,183,1314,2223,Delivered,2025-04-21,2025-01-08
20023,20023,391,824,2046,Delayed,2024-03-10,2024-12-18
20024,20024,389,634,675,Delivered,2025-03-26,2025-01-22
20025,20025,383,1065,796,Delivered,2024-08-30,2025-01-10
20026,20026,275,1027,2406,Cancelled,2025-05-04,2025-01-03
20027,20027,65,648,3218,In Transit,2024-05-19,2024-01-04
20028,20028,218,1748,3626,Delivered,2024-07-21,2024-07-19
20029,20029,267,468,2886,In Transit,2024-11-29,2024-09-14
20030,20030,386,306,3719,Delayed,2025-03-17,2025-02-19
20031,20031,90,1127,566,In Transit,2024-06-07,2025-04-23
20032,20032,94,1606,2832,Delivered,2024-08-21,2024-01-03
20033,20033,20,1954,743,Delivered,2025-02-19,2024-03-15
20034,20034,159,1874,4121,Cancelled,2025-02-14,2025-05-01
20035,20035,377,1176,1128,Delayed,2024-12-06,2024-06-15
20036,20036,304,1124,3669,Cancelled,2024-12-18,2025-05-11
20037,20037,175,1084,3584,In Transit,2024-07-06,2024-08-12
20038,20038,204,1826,4955,Cancelled,2024-05-19,2024-10-31
20039,20039,461,1761,3610,Delivered,2024-03-11,2025-04-04
20040,20040,346,1798,1776,Cancelled,2024-10-05,2024-01-30
20041,20041,259,1816,4025,Delivered,2024-12-21,2024-01-18
20042,20042,95,506,223,In Transit,2025-01-11,2024-12-15
20043,20043,191,1436,4089,Delayed,2024-08-22,2025-01-07
20044,20044,48,1425,2409,Cancelled,2025-02-03,2025-01-17
20045,20045,211,1829,3363,Delivered,2025-01-26,2024-08-02
20046,20046,83,1195,270,Cancelled,2024-04-13,2024-08-25
20047,20047,11,1084,2865,Delivered,2024-09-01,2025-01-04
20048,20048,393,370,162,Cancelled,2024-06-13,2024-07-13
20049,20049,498,1996,4056,Delivered,2024-07-14,2024-08-20
20050,20050,64,1005,2181,Delayed,2024-05-23,2024-07-15
20051,20051,335,1284,2907,Delivered,2025-03-06,2024-01-16
20052,20052,388,165,3765,Delivered,2024-08-10,2024-02-03
20053,20053,52,743,1238,Delayed,2025-05-13,2025-02-04
20054,20054,154,1286,3903,Delivered,2024-01-25,2024-06-25
20055,20055,299,1105,3748,Delivered,2024-11-25,2025-01-16
20056,20056,403,973,4789,Delivered,2025-01-27,2025-05-03
20057,20057,100,250,3848,Delivered,2025-05-01,2024-07-29
20058,20058,172,534,4585,Delivered,2024-07-01,2024-03-05
20059,20059,268,1894,2053,In Transit,2024-02-21,2024-04-25
20060,20060,308,38,3333,In Transit,2024-07-08,2025-01-27
20061,20061,347,978,1775,Delivered,2024-04-03,2025-05-06
20062,20062,496,954,3901,In Transit,2024-10-04,2025-02-08
20063,20063,418,539,3952,Delivered,2024-01-30,2024-05-10
20064,20064,16,367,218,Delivered,2024-06-23,2024-03-08
20065,20065,46,727,840,Delayed,2024-08-14,2024-11-07
20066,20066,219,895,4335,Delayed,2024-12-29,2024-06-09
20067,20067,288,1442,3866,Cancelled,2024-01-14,2025-01-13
20068,20068,261,1093,520,Delayed,2024-03-08,2024-08-17
20069,20069,339,873,2453,Cancelled,2024-05-09,2025-02-25
20070,20070,331,555,832,Delivered,2024-02-18,2024-08-13
20071,20071,102,567,4063,Delayed,2024-09-07,2024-08-29
20072,20072,349,1715,987,Delayed,2025-05-10,2025-01-27
20073,20073,379,1246,4749,Delayed,2025-02-07,2024-11-30
20074,20074,123,173,4616,Delivered,2024-03-24,2024-01-24
20075,20075,456,1936,497,In Transit,2024-05-24,2024-06-25
20076,20076,454,1763,2651,In Transit,2024-12-13,2024-08-27
20077,20077,393,1163,3296,Cancelled,2024-11-09,2025-05-21
20078,20078,117,1778,944,In Transit,2025-01-27,2024-04-01
20079,20079,150,78,4191,In Transit,2025-04-04,2024-07-22
20080,20080,380,1235,4542,Delivered,2024-04-09,2024-05-16
20081,20081,39,460,4390,In Transit,2024-09-18,2024-05-27
20082,20082,499,340,2374,Delayed,2024-12-03,2024-05-21
20083,20083,111,1489,4439,Delayed,2024-09-10,2025-02-07
20084,20084,498,501,1007,Delayed,2025-02-07,2024-11-12
20085,20085,398,1425,3987,Delivered,2024-04-13,2024-06-03
20086,20086,446,1921,4585,Delayed,2024-10-11,2025-04-23
20087,20087,234,33,4797,Delivered,2025-04-23,2024-11-08
20088,20088,442,738,95,In Transit,2024-05-16,2024-01-24
20089,20089,221,754,1510,In Transit,2024-04-22,2025-03-21
20090,20090,13,1087,2574,Delayed,2024-04-23,2024-11-24
20091,20091,7,1109,2919,Delayed,2025-03-19,2024-06-29
20092,20092,66,1142,3286,Delivered,2024-04-10,2024-02-09
20093,20093,12,472,1607,Cancelled,2024-08-04,2024-08-25
20094,20094,112,381,3157,Cancelled,2025-04-24,2025-04-15
20095,20095,319,1134,3975,Cancelled,2024-05-08,2024-03-21
20096,20096,343,1466,1703,Delayed,2024-05-11,2024-01-26
20097,20097,24,1812,981,Delivered,2024-07-16,2024-10-29
20098,20098,255,667,3800,Cancelled,2024-04-06,2024-04-08
20099,20099,300,655,2196,Delivered,2024-12-21,2024-10-30
20100,20100,312,329,1305,Delayed,2024-03-15,2024-11-20
20101,20101,406,1738,755,Delayed,2024-09-14,2025-01-06
20102,20102,399,1022,2325,In Transit,2025-01-01,2024-08-14
20103,20103,171,1003,2901,Delayed,2024-05-11,2024-02-19
20104,20104,413,1007,4375,In Transit,2024-08-24,2024-11-22
20105,20105,378,1011,2997,Cancelled,2024-08-12,2024-10-17
20106,20106,449,1742,3231,Delayed,2025-04-11,2024-10-26
20107,20107,140,820,51,In Transit,2024-09-21,2025-01-16
20108,20108,199,1725,820,Cancelled,2025-01-11,2024-03-02
20109,20109,87,51,1431,In Transit,2024-10-12,2025-03-01
20110,20110,499,978,4441,Cancelled,2024-11-14,2024-12-16
20111,20111,346,1547,118,In Transit,2025-03-23,2024-07-16
20112,20112,181,210,1677,Cancelled,2025-04-04,2024-04-10
20113,20113,180,1365,3536,Delayed,2024-05-25,2025-06-03
20114,20114,429,1852,1589,Cancelled,2024-03-31,2024-06-05
20115,20115,496,780,3552,Delayed,2024-03-25,2024-12-07
20116,20116,136,906,994,Delayed,2024-10-25,2025-02-05
20117,20117,70,1148,2103,Cancelled,2025-02-13,2024-05-22
20118,20118,395,1101,1179,Cancelled,2025-03-31,2024-10-31
20119,20119,143,869,9,In Transit,2025-04-29,2024-08-29
20120,20120,198,1642,751,In Transit,2024-04-17,2024-07-08
20121,20121,288,1105,4928,In Transit,2024-04-07,2024-06-16
20122,20122,33,878,2693,In Transit,2025-05-12,2024-12-13
20123,20123,449,561,1161,In Transit,2024-05-31,2024-06-07
20124,20124,234,512,4336,Delayed,2024-08-16,2024-09-03
20125,20125,477,1237,786,Delivered,2024-07-26,2024-07-26
20126,20126,361,350,2126,Delayed,2024-09-07,2025-02-21
20127,20127,113,1727,1862,Delivered,2025-02-09,2024-09-04
20128,20128,456,1067,3999,Delayed,2025-05-13,2025-05-01
20129,20129,183,1164,1243,Delayed,2025-01-01,2024-02-27
20130,20130,337,1021,1579,Cancelled,2024-12-05,2024-01-16
20131,20131,198,1210,593,In Transit,2025-02-25,2024-01-12
20132,20132,223,265,4739,Delayed,2024-07-11,2025-01-27
20133,20133,194,1050,1332,Delivered,2024-11-06,2024-08-08
20134,20134,439,1359,4041,In Transit,2025-05-03,2025-02-04
20135,20135,243,1620,1962,Cancelled,2024-11-19,2024-11-16
20136,20136,204,878,3559,Cancelled,2024-02-28,2025-01-11
20137,20137,314,716,372,Delivered,2024-12-25,2024-04-11
20138,20138,304,736,1353,Delivered,2024-05-03,2025-05-09
20139,20139,31,91,130,Delayed,2024-03-12,2024-12-22
20140,20140,370,1110,3073,In Transit,2024-10-16,2024-07-29
20141,20141,164,1343,1995,In Transit,2024-03-24,2025-06-04
20142,20142,291,884,876,Cancelled,2024-04-16,2025-03-03
20143,20143,139,1445,124,Delivered,2024-08-02,2024-07-28
20144,20144,244,999,1183,Cancelled,2024-08-08,2025-05-28
20145,20145,376,1180,69,Delivered,2025-02-09,2024-10-04
20146,20146,111,57,4012,Delivered,2024-06-01,2025-01-21
20147,20147,122,1165,4603,In Transit,2025-04-29,2024-06-03
20148,20148,279,72,2701,Delivered,2025-02-12,2025-02-04
20149,20149,143,393,139,Delivered,2024-07-24,2025-05-23
20150,20150,341,144,1625,Delivered,2024-09-28,2024-03-08
20151,20151,500,1398,2803,In Transit,2024-06-30,2025-02-04
20152,20152,257,1634,3105,Delayed,2024-11-26,2025-03-11
20153,20153,225,886,3750,Delivered,2025-05-10,2025-03-18
20154,20154,332,751,2372,In Transit,2024-12-13,2024-06-13
20155,20155,378,759,4137,Delivered,2024-02-16,2024-10-08
20156,20156,472,981,536,Delivered,2024-01-10,2024-04-29
20157,20157,300,1969,4684,Cancelled,2025-03-28,2025-02-28
20158,20158,405,495,4389,Cancelled,2024-05-12,2024-07-29
20159,20159,172,1765,2743,In Transit,2024-03-28,2025-05-31
20160,20160,242,1463,669,In Transit,2025-02-14,2024-08-29
20161,20161,94,698,1929,Delivered,2024-10-11,2025-05-12
20162,20162,490,942,1532,In Transit,2024-11-20,2024-06-28
20163,20163,396,1655,4714,Cancelled,2025-02-01,2024-09-07
20164,20164,476,1073,4589,Delivered,2025-04-03,2024-12-11
20165,20165,303,388,3083,Delivered,2024-03-27,2025-02-16
20166,20166,412,1778,1693,Delayed,2025-02-03,2024-12-11
20167,20167,496,1481,1114,Delivered,2024-03-10,2024-08-24
20168,20168,387,1225,2840,In Transit,2024-12-19,2024-03-22
20169,20169,205,172,2333,In Transit,2025-01-19,2024-08-05
20170,20170,272,622,1319,Delivered,2024-11-24,2024-07-23
20171,20171,206,1030,3461,Delivered,2024-10-28,2024-05-10
20172,20172,121,1064,4726,In Transit,2024-07-20,2024-08-19
20173,20173,361,386,98,In Transit,2024-02-08,2024-05-18
20174,20174,208,684,4043,In Transit,2024-12-20,2024-06-12
20175,20175,36,1578,2043,Cancelled,2024-12-07,2025-03-08
20176,20176,81,1239,1928,Cancelled,2025-03-26,2024-06-09
20177,20177,256,1613,915,Cancelled,2024-12-24,2024-04-05
20178,20178,77,118,14,Delivered,2024-11-18,2024-12-10
20179,20179,269,1724,4559,Delayed,2024-10-31,2024-11-30
20180,20180,67,526,713,Delivered,2024-12-24,2024-11-07
20181,20181,4,1412,4102,In Transit,2025-01-04,2025-05-06
20182,20182,86,1576,2035,In Transit,2024-08-20,2024-10-04
20183,20183,154,1898,940,Delivered,2025-05-15,2024-08-06
20184,20184,303,37,856,Delayed,2025-03-08,2025-02-20
20185,20185,150,888,1347,Delayed,2024-04-02,2025-05-19
20186,20186,310,1320,146,Cancelled,2025-03-19,2024-09-13
20187,20187,420,361,3540,Cancelled,2024-10-19,2024-05-24
20188,20188,451,247,2169,Cancelled,2024-11-20,2024-02-25
20189,20189,479,452,4765,Cancelled,2025-03-25,2024-05-14
20190,20190,317,1784,1303,Delayed,2025-02-06,2025-05-09
20191,20191,235,214,1815,In Transit,2024-12-31,2024-09-09
20192,20192,221,571,360,Delivered,2024-03-02,2024-02-29
20193,20193,169,573,4414,Delivered,2024-01-17,2024-06-04
20194,20194,319,360,4817,Delivered,2024-09-03,2025-03-26
20195,20195,16,247,4320,Cancelled,2024-09-03,2024-09-20
20196,20196,17,171,2769,Delayed,2025-04-01,2024-06-17
20197,20197,283,625,801,Delayed,2025-01-17,2025-03-21
20198,20198,300,1490,380,Delivered,2024-02-10,2024-12-20
20199,20199,468,1965,890,Delayed,2024-03-27,2024-01-22
20200,20200,241,35,3204,In Transit,2025-02-03,2024-03-29
20201,20201,43,1307,4279,Delivered,2024-09-21,2025-03-14
20202,20202,261,473,630,In Transit,2025-02-07,2024-01-04
20203,20203,85,1996,2795,Delayed,2025-01-09,2024-11-13
20204,20204,143,438,1718,Delivered,2024-08-19,2024-02-09
20205,20205,498,78,3864,Cancelled,2025-04-13,2024-08-19
20206,20206,219,1816,1897,Delayed,2024-05-14,2025-02-19
20207,20207,352,1875,3177,Delivered,2024-05-16,2025-05-10
20208,20208,468,1509,502,Delayed,2024-11-03,2024-07-30
20209,20209,318,1031,358,In Transit,2024-05-19,2024-05-17
20210,20210,420,129,130,Delayed,2024-07-15,2025-02-26
20211,20211,164,1740,959,In Transit,2024-09-27,2024-08-01
20212,20212,15,633,1723,Delayed,2025-05-09,2025-04-24
20213,20213,338,1835,2067,In Transit,2024-09-23,2024-01-21
20214,20214,230,249,4751,Cancelled,2024-06-07,2024-08-29
20215,20215,150,376,1105,Delivered,2025-04-07,2025-02-05
20216,20216,446,91,652,Delivered,2025-03-10,2025-01-11
20217,20217,439,503,4759,In Transit,2024-08-21,2024-12-02
20218,20218,9,1539,2139,Cancelled,2025-02-11,2024-06-30
20219,20219,452,327,246,Cancelled,2024-05-13,2024-04-03
20220,20220,280,1870,2731,Delivered,2025-03-02,2024-08-02
20221,20221,29,446,2443,Delivered,2025-03-17,2024-07-08
20222,20222,86,850,2469,Delayed,2025-03-31,2024-09-02
20223,20223,131,1142,2926,Delayed,2024-05-16,2024-10-14
20224,20224,313,1648,1139,In Transit,2025-05-11,2025-03-15
20225,20225,416,305,3966,Delivered,2024-02-12,2024-06-01
20226,20226,384,415,440,Delayed,2024-03-02,2024-02-11
20227,20227,286,1256,742,Delivered,2024-01-10,2024-11-07
20228,20228,155,449,2201,Cancelled,2024-01-29,2025-03-20
20229,20229,277,11,343,In Transit,2025-04-30,2024-05-21
20230,20230,418,707,832,Delivered,2024-03-16,2024-08-26
20231,20231,149,1338,4822,Cancelled,2024-08-15,2024-07-09
20232,20232,141,50,973,Cancelled,2024-08-19,2024-05-11
20233,20233,69,1554,4898,Cancelled,2024-01-30,2024-06-08
20234,20234,186,1613,60,Delivered,2024-03-21,2025-04-14
20235,20235,108,441,103,Cancelled,2025-04-30,2025-05-06
20236,20236,71,1737,3945,Delivered,2025-04-23,2024-09-15
20237,20237,282,21,2415,Delivered,2025-02-06,2025-02-28
20238,20238,308,315,3081,Cancelled,2024-05-17,2024-02-03
20239,20239,388,340,2152,Delayed,2024-10-31,2024-06-01
20240,20240,4,67,3317,Delivered,2024-07-10,2025-05-07
20241,20241,160,1897,4023,Cancelled,2024-08-29,2024-10-24
20242,20242,357,1726,4615,Delivered,2024-08-08,2025-01-22
20243,20243,451,494,4566,Delivered,2024-07-04,2024-04-22
20244,20244,37,1198,1657,Delivered,2025-04-11,2024-09-20
20245,20245,429,1727,4477,In Transit,2024-10-31,2024-07-25
